Year,Month,Day,avg(AQI)
2016,5,24,66.70833333333333
2016,5,25,75.875
2016,5,26,54.208333333333336
2016,5,27,61.083333333333336
2016,5,28,57.333333333333336
2016,5,29,68.83333333333333
2016,7,7,80.9090909090909
2016,7,8,113.68181818181819
2016,7,9,80.58333333333333
2016,7,10,80.91666666666667
2016,7,11,78.75
2016,7,12,80.11111111111111
2016,7,13,90.04347826086956
2016,7,14,92.875
2016,7,15,112.25
2016,7,16,103.66666666666667
2016,7,17,101
2016,7,18,95.16666666666667
2016,7,19,129.05555555555554
2016,7,20,113.93333333333334
2016,7,23,97.66666666666667
2016,7,25,68.5
2016,7,26,152.0909090909091
2016,7,27,143.54545454545453
2016,7,28,78.73913043478261
2016,7,29,78.54166666666667
2016,7,30,95.16666666666667
2016,7,31,90.08333333333333
2016,8,1,104.66666666666667
2016,8,2,67.04166666666667
2016,8,3,76.36842105263158
2016,8,4,85
2016,8,5,89.91304347826087
2016,8,6,95.0909090909091
2016,8,7,89.20833333333333
2016,8,8,94.04347826086956
2016,8,9,103.41666666666667
2016,8,10,101.25
2016,8,11,95.16666666666667
2016,8,13,105.89473684210526
2016,8,14,100.66666666666667
2016,8,15,89.25
2016,8,16,78.4
2016,8,17,89.70833333333333
2016,8,18,102.125
2016,8,19,101.95833333333333
2016,8,20,102.45833333333333
2016,8,21,110.91666666666667
2016,8,22,107.54166666666667
2016,8,23,102.20833333333333
2016,8,24,93.04166666666667
2016,8,25,87.16666666666667
2016,8,26,86.75
2016,8,27,66.125
2016,8,28,63
2016,8,29,53.25
2016,8,30,60.291666666666664
2016,8,31,76.54166666666667
2016,9,1,76.66666666666667
2016,9,2,73.93333333333334
2016,9,3,74.08695652173913
2016,9,4,67
2016,9,6,98.66666666666667
2016,9,7,98.76744186046511
2016,9,8,98.075
2016,9,9,96.41666666666667
2016,9,10,95.27659574468085
2016,9,11,111.78260869565217
2016,9,12,121.84782608695652
2016,9,13,66.26470588235294
2016,9,14,59.75
2016,9,15,70.5625
2016,9,16,62.16129032258065
2016,9,17,64.75
2016,9,18,85.625
2016,9,19,195.9090909090909
2016,9,20,62.18181818181818
2016,9,21,50.95348837209303
2016,9,22,54.733333333333334
2016,9,23,90
2016,9,24,77.95833333333333
2016,9,25,81.4054054054054
2016,9,26,85.83783783783784
2016,9,27,93.57446808510639
2016,9,28,108.71739130434783
2016,9,29,106.54347826086956
2016,9,30,103.25531914893617
2016,10,1,80.97619047619048
2016,10,2,73.93939393939394
2016,10,3,84.78125
2016,10,4,74.85106382978724
2016,10,5,85.77777777777777
2016,10,6,78.8
2016,10,7,72.84444444444445
2016,10,8,75.36363636363636
2016,10,9,90.1
2016,10,10,89.95833333333333
2016,10,11,119
2016,10,12,106
2016,10,13,104.33333333333333
2016,10,14,98.17857142857143
2016,10,15,97.95
2016,10,16,108.04166666666667
2016,10,17,99.79166666666667
2016,10,18,108.3157894736842
2016,10,19,111.95833333333333
2016,10,20,109.85416666666667
2016,10,21,110.81818181818181
2016,10,22,112.87234042553192
2016,10,23,109.25
2016,10,24,121.125
2016,10,25,127.54166666666667
2016,10,26,107.875
2016,10,27,110.85416666666667
2016,10,28,131.29166666666666
2016,10,29,110.39583333333333
2016,10,30,102.52083333333333
2016,10,31,95.95555555555555
2016,11,1,117.20833333333333
2016,11,2,107.59574468085107
2016,11,3,85.54166666666667
2016,11,4,83.875
2016,11,5,103.47916666666667
2016,11,6,101
2016,11,7,118.35416666666667
2016,11,8,122.47916666666667
2016,11,9,130.47916666666666
2016,11,10,128
2016,11,11,121.47916666666667
2016,11,12,141.89583333333334
2016,11,13,146.04166666666666
2016,11,14,142.27083333333334
2016,11,15,137.45833333333334
2016,11,16,133.35416666666666
2016,11,17,127.875
2016,11,18,140.80851063829786
2016,11,19,130.60416666666666
2016,11,20,120.5
2016,11,21,114.8125
2016,11,22,107.21428571428571
2016,11,23,116.94594594594595
2016,11,24,135
2016,11,25,122.89583333333333
2016,11,26,110.45652173913044
2016,11,27,111.08333333333333
2016,11,28,114.6875
2016,11,29,117.33333333333333
2016,11,30,112.625
2016,12,1,124.47826086956522
2016,12,2,91.2
2016,12,3,92.27777777777777
2016,12,4,100.0625
2016,12,5,121.52083333333333
2016,12,6,110.58823529411765
2016,12,7,99.27906976744185
2016,12,8,107.77272727272727
2016,12,9,124.58333333333333
2016,12,10,118.1875
2016,12,11,108.3125
2016,12,12,104.08695652173913
2016,12,13,112.26829268292683
2016,12,14,96.22727272727273
2016,12,15,125.8529411764706
2016,12,16,119.92
2016,12,17,117.89583333333333
2016,12,18,107.9375
2016,12,19,110.33333333333333
2016,12,20,119.40425531914893
2016,12,21,119.83333333333333
2016,12,22,111.35416666666667
2016,12,23,110.92857142857143
2016,12,24,103.58333333333333
2016,12,25,114.25
2016,12,26,104.27272727272727
2016,12,27,113.36170212765957
2016,12,28,143.39583333333334
2016,12,29,119.91666666666667
2016,12,30,136.48936170212767
2016,12,31,138.7872340425532
2017,1,1,129.6818181818182
2017,1,2,102.875
2017,1,3,100.55813953488372
2017,1,4,159.7111111111111
2017,1,5,196.85106382978722
2017,1,6,151.74468085106383
2017,1,7,123.34042553191489
2017,1,8,105.27659574468085
2017,1,9,99.7872340425532
2017,1,10,102.425
2017,1,11,124.95
2017,1,12,164.73684210526315
2017,1,13,199.7659574468085
2017,1,14,163.6304347826087
2017,1,15,155.72340425531914
2017,1,16,158.04444444444445
2017,1,17,134.87234042553192
2017,1,18,126.06521739130434
2017,1,19,122.04255319148936
2017,1,20,157.87234042553192
2017,1,21,195.7826086956522
2017,1,22,134.82978723404256
2017,1,23,140.70212765957447
2017,1,24,132
2017,1,25,149.56521739130434
2017,1,26,153.06521739130434
2017,1,27,146.52173913043478
2017,1,28,140.25714285714287
2017,1,29,193.77777777777777
2017,1,30,157.72222222222223
2017,1,31,157.35714285714286
2017,2,1,183.97674418604652
2017,2,2,130.2826086956522
2017,2,3,144.3913043478261
2017,2,4,200.4
2017,2,5,194.95454545454547
2017,2,6,199.6315789473684
2017,2,7,168.06451612903226
2017,2,8,191.30232558139534
2017,2,9,214.61702127659575
2017,2,10,183.3658536585366
2017,2,11,168.25
2017,2,12,107.16666666666667
2017,2,13,117.08695652173913
2017,2,14,141.21428571428572
2017,2,15,138.93478260869566
2017,2,16,187
2017,2,17,190
2017,2,18,184.80434782608697
2017,2,19,160.375
2017,2,20,183.1304347826087
2017,2,21,136.21428571428572
2017,2,22,136.11363636363637
2017,2,23,153.29268292682926
2017,2,24,144.1086956521739
2017,2,25,149.12765957446808
2017,2,26,141.29787234042553
2017,2,27,153.75
2017,2,28,166.10256410256412
2017,3,1,157.3170731707317
2017,3,2,138.8695652173913
2017,3,3,137.1304347826087
2017,3,4,149.75675675675674
2017,3,5,105.68085106382979
2017,3,6,105.1086956521739
2017,3,7,104.40425531914893
2017,3,8,101.97826086956522
2017,3,9,139.19565217391303
2017,3,10,91.5111111111111
2017,3,11,114.47058823529412
2017,3,12,104.29411764705883
2017,3,13,124.93103448275862
2017,3,14,158.47826086956522
2017,3,15,91.65217391304348
2017,3,16,83.33333333333333
2017,3,17,101.76086956521739
2017,3,18,140.54347826086956
2017,3,19,133.27906976744185
2017,3,20,130.5483870967742
2017,3,21,137
2017,3,22,138.28571428571428
2017,3,23,120.8913043478261
2017,3,24,137.23809523809524
2017,3,25,137.76
2017,3,26,140.2173913043478
2017,3,27,126.52173913043478
2017,3,28,117.1304347826087
2017,3,29,105.5
2017,3,30,123.05555555555556
2017,3,31,127.68888888888888
2017,4,1,126.68181818181819
2017,4,2,116.78571428571429
2017,4,3,120.22222222222223
2017,4,4,123.21739130434783
2017,4,5,117.56818181818181
2017,4,6,100.52
2017,4,7,138.6060606060606
2017,4,8,138.56410256410257
2017,4,9,144.02941176470588
2017,4,10,142.1578947368421
2017,4,11,185.33333333333334
2017,4,12,205.66666666666666
2017,4,13,146.33333333333334
2017,4,14,146.2608695652174
2017,4,15,133.2608695652174
2017,4,16,146.2173913043478
2017,4,17,165.66666666666666
2017,4,18,176.95454545454547
2017,4,19,160.11111111111111
2017,4,20,133.2173913043478
2017,4,21,142.17391304347825
2017,4,22,131.5
2017,4,23,140.61111111111111
2017,4,24,147.65217391304347
2017,4,25,147.04545454545453
2017,4,26,150
2017,4,27,163.2173913043478
2017,4,28,120.8695652173913
2017,4,29,103.85
2017,4,30,95.05
2017,5,1,60
2017,5,2,70.18181818181819
2017,5,3,84.91304347826087
2017,5,4,95.13636363636364
2017,5,5,112.95652173913044
2017,5,6,103.86666666666666
2017,5,10,164.9
2017,5,11,139.7391304347826
2017,5,12,79.04347826086956
2017,5,13,77.47826086956522
2017,5,14,104.52173913043478
2017,5,15,86.08695652173913
2017,5,16,107
2017,5,17,106
2017,5,18,127.04347826086956
2017,5,19,143.82608695652175
2017,5,20,129.91304347826087
2017,5,21,140.66666666666666
2017,5,22,105.5
2017,5,23,139.82608695652175
2017,5,24,162.6818181818182
2017,5,25,132.7391304347826
2017,5,26,123.30434782608695
2017,5,27,108.47826086956522
2017,5,28,83.6470588235294
2017,5,29,73.625
2017,5,30,91
2017,5,31,94.56521739130434
2017,6,1,98.16666666666667
2017,6,2,179.72727272727272
2017,6,3,146.61904761904762
2017,6,4,98.6
2017,6,5,135.47058823529412
2017,6,6,114.58823529411765
2017,6,8,60.666666666666664
